CD_MUN,NM_MUN_x,Classificação_incidência,Cluster,Taxa_de_incidência,População_total_2021,Total_confirmados_anual,V00001,V00002,V00004,V00111,V00112,V00113,V00114,V00119,V00120,V00121,V00122,V00127,V00128,V00135,V00137,V00199,V00200,V00201,V00309,V00310,V00311,V00312,V00313,V00314,V00397,V00398,V00399,V00400,V00463,V00464,V00465,V00466,V00615
3549003,São Francisco,Q4 - Muito Alta,0,13260.0,2813,373,-0.13845210777852768,-0.06679276869664023,-0.13845210777852768,-0.13460642036072906,-0.3448904879983996,-0.2942613068964786,-0.3706739623367942,-0.1584161258485214,-0.43358730997587386,-0.29555698516691586,-0.3730214827633906,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.13815042896081933,-0.23794715707197336,-0.22383139129900373,-0.1329641714822284,-0.18109211785006996,-0.34346176257742217,-0.3922842549102053,-0.1710793604503309,-0.0930144675840972,-0.1361944147776226,-0.14118440425701384,-0.36746215034024304,-0.05219734085568299,-0.26268561369872656,-0.41698802275341534,-0.3803387806556831,-0.41583979290524403,-0.2217316032203591
3549102,São João da Boa Vista,Q1 - Baixa,7,88.0,92315,81,0.05442057953928957,-0.06679276869664023,0.05442057953928957,0.051531705925092194,0.20077275291880484,-0.11754399538711166,1.0280219101402204,0.106477514593274,0.4083081990864222,-0.1141927915661023,1.057718360058575,-0.014969193966111221,-0.16831121214115533,-0.04944480042450848,-0.06428937467579754,0.055014399570616615,-0.17753598621050584,-0.22383139129900373,0.061137910983230105,0.0017015838111674715,-0.15089111203420527,0.15508359233687272,-0.12472128881844993,-0.08479455399491147,0.06571796710847633,-0.07654356638440639,1.025285930498199,0.6423292606124953,0.33324342755596714,0.21448548991036415,0.7479994537262271,0.2504544378570943,0.6000096556725864
3549201,São João das Duas Pontes,Q3 - Alta,0,2583.0,2555,66,-0.13881920026613667,-0.06679276869664023,-0.13881920026613667,-0.13468744056244533,-0.38316542755913874,-0.3060424609971031,-0.3706739623367942,-0.15854198741194192,-0.4940549432234421,-0.3076479314069701,-0.3730214827633906,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.13852415541202015,-0.23794715707197336,-0.22383139129900373,-0.1330551881203534,-0.14811387270500134,-0.3658843725721803,-0.4134130499788501,-0.1710793604503309,-0.0930144675840972,-0.1360878647080257,-0.14118440425701384,-0.564979150895513,-0.46891330173658996,-0.2812637372870024,-0.4410562208288653,-0.4175682147850355,-0.44123515977482164,-0.5269497850948817
3549250,São João de Iracema,Q4 - Muito Alta,0,10350.0,1942,201,-0.14049979556097164,-0.06679276869664023,-0.14049979556097164,-0.13614580419333785,-0.44499417608033276,-0.2736442872203858,-0.3706739623367942,-0.16080749555351098,-0.591733427700283,-0.27439782924682093,-0.3730214827633906,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.14019155034814698,-0.23794715707197336,-0.22383139129900373,-0.13465708095135412,-0.19051447360580384,-0.37028096276723094,-0.3949253542937859,-0.1710793604503309,-0.0930144675840972,-0.13744167735702142,-0.14392447830941726,-0.7219798436445737,-0.46891330173658996,-0.2812637372870024,-0.46385767163718633,-0.4175682147850355,-0.4652939283881057,-0.620863071825504
3549300,São João do Pau d'Alho,Q4 - Muito Alta,0,9069.0,2095,190,-0.13913467037267566,-0.06679276869664023,-0.13913467037267566,-0.1347568864496307,-0.42438459323993477,-0.3119330380474153,-0.3706739623367942,-0.1586858291987082,-0.5591739328746694,-0.31369340452699723,-0.3730214827633906,-0.17076647521502772,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.13882313657298084,-0.23794715707197336,-0.22383139129900373,-0.13317654363785347,-0.19051447360580384,-0.3342289231678159,-0.4536898155784541,-0.1710793604503309,-0.0930144675840972,-0.13633230310298328,-0.1419316971803966,-0.5751082278470653,-0.46891330173658996,-0.26697287298832867,-0.47209152887352446,-0.3889301885316875,-0.4739818170540138,-0.5269497850948817
3549409,São Joaquim da Barra,Q1 - Baixa,8,51.0,52737,27,-0.044614090633476516,-0.06679276869664023,-0.044614090633476516,-0.04264270425551872,-0.04457942375260003,-0.28248015279585414,-0.22943118138539864,-0.01916828614708007,0.040851043197353755,-0.2834660389268616,-0.22854284505906872,-0.11066857217561338,-0.16831121214115533,-0.0832276776774241,-0.06428937467579754,-0.044178350215796434,-0.23794715707197336,-0.22383139129900373,-0.035030268859686256,-0.13963375252484084,-0.32015983454365393,-0.3718157346874557,-0.1710793604503309,-0.08198775423275048,-0.03576157270582843,-0.12225298353131764,-0.12942884197876386,0.15616063958477047,0.24892732819379224,-0.36378463753399964,0.6449025592141744,-0.3597026661409146,0.013051613606196758
3549508,São José da Bela Vista,Q2 - Moderada,0,111.0,8991,10,-0.12914287172556813,-0.06679276869664023,-0.12914287172556813,-0.1270657544438523,-0.10738958098047968,-0.3001518839467908,-0.207852423184491,-0.14671999056208748,-0.06302924981769935,-0.301602458286943,-0.20646971985424176,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.1292557394222394,-0.23794715707197336,0.22800411211345356,-0.12359552553122435,-0.16507411306532233,-0.3289530149337552,-0.37511710891693145,-0.1710793604503309,-0.0930144675840972,-0.12629779360741772,-0.13576653056248894,-0.4079784581464522,-0.19110266114931865,-0.1926603786352254,-0.24407702079031424,-0.2486038598902824,-0.23339413092117348,-0.3860798549989482
3549607,São José do Barreiro,Q1 - Baixa,0,0.0,4141,0,-0.1361635155510903,-0.06679276869664023,-0.1361635155510903,-0.1334026916495162,-0.49799024624135624,-0.2972065954216347,0.29826754189134314,-0.15664507384896148,-0.6754578429661467,-0.2985797217269294,0.31124539858624506,-0.17207295136805845,-0.16831121214115533,-0.08643182686017487,-0.06428937467579754,-0.1359138198913251,-0.20270730740278398,-0.22383139129900373,-0.13261830825735324,-0.19051447360580384,-0.33378926414831084,-0.27673615687855435,-0.1710793604503309,-0.06414452717329854,-0.13428904882718415,-0.13414739589515967,-0.36746215034024304,-0.26055532129613646,-0.2755473915675329,-0.2909466696740852,-0.4061130042836963,-0.2828482664040351,-0.15129663817239233
3549706,São José do Rio Pardo,Q3 - Alta,5,747.0,55298,413,-0.036910884213806366,-0.06679276869664023,-0.036910884213806366,-0.04021209820403119,0.022156368302022094,-0.19117620851601455,1.3693586307727597,-0.017648957274361134,0.09821777217581593,-0.1973180469664752,1.4028617723522327,-0.1341851429301668,-0.0260094729116987,-0.07767265817037251,-0.06428937467579754,-0.03645658677021606,-0.22284436435660648,-0.22383139129900373,-0.03896218762668795,0.030910886653942524,-0.17243440398995327,0.06990813721639856,0.02980561662115329,0.04732552052395189,-0.032890988477865264,-0.10967355265437476,2.387646780481984,1.7535718229615804,0.12459680879533096,0.2626218860612641,0.3871603229340426,0.27718640298296543,2.2200138517758217
3549805,São José do Rio Preto,Q4 - Muito Alta,6,4330.0,469173,20313,0.9200934951627431,-0.008617838968974136,0.9200934951627431,0.8241750724348545,17.27728424924858,0.09746206694928478,-0.09211181101598628,0.9672896973844619,10.921924123490529,-0.047692587245804004,-0.09610409383010697,2.5418046375150594,21.995184672846715,0.46597045778775786,24.290038443685155,0.9179890228573258,2.883296670770516,0.6382231875800266,0.932858864289605,0.2711809584251566,1.8139450461339144,1.696165082656149,-0.1710793604503309,-0.09080912491382787,0.9733365305393621,0.30874821002968067,0.03770092772184918,-0.46891330173658996,17.355091893706224,3.5042281426442363,7.987692490572595,2.824742679478486,-0.03390502975911441
3549904,São José dos Campos,Q2 - Moderada,2,230.0,737310,1698,1.2771884483045186,-0.0008611816719519912,1.2771884483045186,1.2561053420987196,2.1262966354359905,0.9751580474458073,3.1309699820832213,1.3020544857479825,1.324625410607264,0.9860833162788334,3.138612072549989,2.110340887976655,0.35346183170018564,1.1333738359296364,0.7475215526029008,1.2773413797812079,0.7084945197576846,1.393264094598212,1.291373401864134,1.4706468461300806,1.31581137703468,2.7281746667902658,0.6710922741955068,0.0489294061023296,1.298658963623266,0.9272576529494663,0.4175413134050606,-0.46891330173658996,1.8652240803737887,2.57443564857159,1.1432042160224292,2.3769822636201443,-0.2217316032203591
3549953,São Lourenço da Serra,Q1 - Baixa,0,0.0,16127,0,-0.11096032194868476,-0.05127945410259594,-0.11096032194868476,-0.11965819314408076,0.4451435208835241,0.8617644392272967,0.686685189507681,-0.13622853023982123,0.792820328455574,0.8833102732383723,0.6543821631340097,-0.1557419994551741,-0.15052349473747326,-0.08556113414747085,-0.06428937467579754,-0.11087989729857975,-0.21781010011815086,-0.11087251544588941,-0.1237047454969744,-0.09629091604846496,0.33361312746037247,0.5585115231788084,-0.12214584039445656,-0.08038386865437279,-0.11432031225449718,-0.062407275250416124,-0.23578414997006306,-0.05219734085568299,-0.041177217069284074,0.8668603324817713,0.057823021020540925,0.9087290790816713,-0.2921665682683258
3550001,São Luiz do Paraitinga,Q1 - Baixa,0,65.0,10693,7,-0.12057355646794549,-0.06679276869664023,-0.12057355646794549,-0.12601249182154103,-0.3046527310242892,0.33308514896177405,1.879402006430577,-0.14587492006483552,-0.37001877245919956,0.34828590211597227,1.928603481776293,-0.17207295136805845,-0.16831121214115533,-0.08503871851984844,-0.06428937467579754,-0.1203840484345026,-0.21781010011815086,-0.17626975936085035,-0.12472413184397484,-0.18014988227449655,-0.10868384616171936,0.2818563627487412,-0.11699494354646978,-0.0621396702003264,-0.1218665642424178,-0.08955891813332253,-0.3370749194855861,-0.46891330173658996,-0.26554378655846134,0.6078105163539018,-0.38606638590635267,0.6654681964362439,-0.5504281067775373
3550100,São Manuel,Q2 - Moderada,8,264.0,41287,109,-0.06687480851489117,-0.06679276869664023,-0.06687480851489117,-0.0644313513599248,-0.2408611650897239,-0.26186313311976134,0.004011748242602373,-0.04974365594658953,-0.2785420965205707,-0.2623068830067667,0.010248236702241096,-0.16945999906199696,-0.16831121214115533,-0.08617061904636365,-0.06428937467579754,-0.06646969562049869,-0.23794715707197336,-0.22383139129900373,-0.06052706308644722,-0.17261199766990945,-0.23222803064264164,-0.2859800047210864,-0.1710793604503309,-0.08258921132464213,-0.05982935313241914,-0.12922771748288991,-0.19526784216385384,0.7812345809061308,-0.07261711852636624,-0.29284679057477864,0.0005469685138449748,-0.28953125768550286,1.0460977676430425
3550209,São Miguel Arcanjo,Q1 - Baixa,8,6.0,33071,2,-0.07995821420608075,-0.05515778275110701,-0.07995821420608075,-0.0917235850237705,0.5216934000050024,1.705589601684524,0.5984084514130588,-0.09284225130643908,0.9323610205653469,1.755369770802284,0.6142492082161424,-0.17011323713851234,-0.16831121214115533,-0.085160615499627,-0.06428937467579754,-0.07976860764553773,-0.15739892925668333,-0.22383139129900373,-0.09784388471771327,-0.17543870439662962,-0.0374590850018994,2.0051737105350784,-0.1710793604503309,-0.0916110677030167,-0.08264360332845826,-0.07168616238241854,2.1648070875478336,-0.26055532129613646,-0.06547168637702938,1.2475178862540195,0.014865981640518963,1.3364405210956096,0.013051613606196758
3550308,São Paulo,Q2 - Moderada,1,96.0,12396372,11947,24.56150931649615,25.130708460679802,24.56150931649615,24.576196299345373,8.623222273694791,6.800938750204604,1.6950017090773661,24.393057426345525,8.3249167981142,6.895533291105342,1.671752570301943,22.403834973003235,0.8693056364069659,24.796172275232287,5.888990758701324,24.56391457439359,17.699136324545428,18.12306812884367,24.583750721012528,21.449809990588214,14.713980337431924,14.967689485148632,17.784947051631562,24.308099750459697,24.602418982343934,21.09706730151145,1.6735468553975466,0.15616063958477047,15.05140456876002,12.95986311812825,19.04197062436491,13.193403652675755,2.9243635022554892
3550407,São Pedro,Q3 - Alta,8,736.0,36298,267,-0.06460915956792936,-0.01249616761748521,-0.06460915956792936,-0.06622537011221322,0.12226005638395528,0.23000005058130998,-0.04503088403218776,-0.055452376858876655,0.28272157618762667,0.2424901225154977,-0.0399179569450929,-0.09237790603318294,-0.1268065381992305,-0.08496906310283213,-0.06428937467579754,-0.06422733691329367,-0.23794715707197336,-0.22383139129900373,-0.06680114334119992,-0.03787231036291486,0.2579917761055019,-0.1407195386241538,-0.1710793604503309,-0.0930144675840972,-0.057071586625205624,-0.13016183363711836,-0.2104614575911823,0.5728766004656775,0.4089850083389378,-0.06419890885800394,0.9427380322489933,-0.047606973296368996,1.0460977676430425
3550506,São Pedro do Turvo,Q3 - Alta,0,1851.0,7724,143,-0.1294755492924638,-0.06679276869664023,-0.1294755492924638,-0.1280379968644473,-0.14566452054121884,-0.2648084216449174,0.019705390570535216,-0.14829326010484378,-0.11884552666160848,-0.26532961956678025,0.026301418669387972,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.12916949485657767,-0.23794715707197336,-0.22383139129900373,-0.1260287036571004,-0.19051447360580384,-0.3144442672900881,-0.16250860853869367,-0.1710793604503309,-0.09181155340031392,-0.12799632706981512,-0.13414739589515967,0.35170231321997064,0.36451862002522395,-0.241249317250716,-0.16047170115980383,-0.3373817412756611,-0.1451786460057987,0.38870476052868613
3550605,São Roque,Q1 - Baixa,5,41.0,93076,38,0.01880113660097859,-0.05515778275110701,0.01880113660097859,-0.005402347252370487,1.265601199672702,3.673042336488809,0.4257783858057975,0.013133185093624863,1.7897610509731732,3.581102653050474,0.43365091108574,0.1669576103434202,0.7566500928503127,-0.050036871469147204,-0.06428937467579754,0.018860677645218673,-0.1674674577335946,-0.027639659554120965,-0.029265881778433776,-0.05012137284536891,1.4683730568029363,2.8912625537263676,-0.10154225300250945,0.07198526129150909,0.01187257605513236,0.08213163101386318,0.13899169723737223,-0.05219734085568299,0.49615928056084746,2.4059582620434403,0.8940533876183018,2.3823286566453183,0.20087818706744143
3550704,São Sebastião,Q3 - Alta,5,1198.0,91637,1098,0.021726404861612824,-0.05127945410259594,0.021726404861612824,-0.023898101872737505,-0.006304484191860872,-0.2589178445946052,12.388257250272607,0.0001784341729858959,0.03775013892824769,-0.2592841464467532,12.178560167799574,0.008220757750184524,-0.037867951180820085,-0.07290126210475453,-0.06428937467579754,0.020574069683031743,0.17989677471984375,0.8046888993635636,-0.03136533223118468,0.674457784770567,2.8511006731463544,0.9243037878047206,0.9106089776268917,-0.0621396702003264,0.0005093245151821094,0.2142779296320453,-0.7473025360234544,-0.46891330173658996,0.7562530107967089,4.610098506847806,1.515498557315953,4.701994930442787,-0.5504281067775373
3550803,São Sebastião da Grama,Q1 - Baixa,0,25.0,12137,3,-0.1222885666834938,-0.06679276869664023,-0.1222885666834938,-0.1204220979031197,-0.4322358628934197,-0.28248015279585414,0.5022848921544701,-0.13734330408725998,-0.5715775499510937,-0.2834660389268616,0.5179301164132611,-0.1563952375316895,-0.16831121214115533,-0.08564820341874126,-0.06428937467579754,-0.12194220025412454,-0.23794715707197336,-0.22383139129900373,-0.11923886245297248,0.1656505739609371,-0.3478583527724728,-0.319654021861739,-0.14017397936241027,-0.08178726853545328,-0.12004894540811799,-0.12399666701921071,-0.4434302274768853,0.08670797943795265,-0.024028179910875618,-0.29031329604052075,0.09505245514989329,-0.2821799672758883,0.0834865786541635
3550902,São Simão,Q2 - Moderada,0,129.0,15446,20,-0.11650112418353313,-0.06679276869664023,-0.11650112418353313,-0.11395205608035051,-0.23693553026298145,-0.3075151052596811,-0.10976715863491072,-0.12639334806967617,-0.2630375751750404,-0.30915929968697686,-0.14827693522333432,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.11622706036960712,-0.19263877892587272,-0.22383139129900373,-0.11120512719446903,-0.19051447360580384,-0.2981768835684009,-0.3005060513307797,-0.1710793604503309,-0.0930144675840972,-0.1133613616281252,-0.1376970372812277,0.10353992790693917,0.5034239403188596,-0.23124571224164442,-0.2687785924993287,-0.31733512289831756,-0.2734920786099802,0.6000096556725864
3551009,São Vicente,Q1 - Baixa,11,47.0,370839,174,0.5420054403858277,0.2589868377782899,0.5420054403858277,0.5419238382844979,-0.28306173947720553,-0.3119330380474153,-0.001873367630372443,0.5952429159134536,-0.5824307148929649,-0.31369340452699723,-0.0198514794861593,0.49749607706019894,-0.16831121214115533,0.43490414179847875,-0.06428937467579754,0.5400193390259311,2.0677458641407043,0.4836478837810281,0.5179564855086766,1.6713430237272124,0.8436175900862438,0.04283686853469748,4.5522930491535405,0.5711946475615695,0.526421665091953,0.6399857983190825,0.18457254351935762,-0.46891330173658996,0.6690787385747994,0.18535030276639838,0.6134007303354916,0.19364901196461812,0.013051613606196758
3551108,Sarapuí,Q1 - Baixa,0,0.0,10493,0,-0.12318335462204075,-0.06679276869664023,-0.12318335462204075,-0.12122651276301677,-0.3213366790379447,-0.06894673472203575,-0.14311614858176802,-0.13792766134599801,-0.3963764587466011,-0.06582900660588537,-0.14025034423976088,-0.16978661810025464,-0.16831121214115533,-0.0863099298803963,-0.06428937467579754,-0.1240753158448247,-0.23794715707197336,1.0365518550620614,-0.12502752063772496,-0.17732317554777638,-0.15924463340480144,0.20196310639542825,-0.12214584039445656,-0.0930144675840972,-0.12851654211549404,-0.04976556996319135,-0.4079784581464522,0.08670797943795265,-0.1869440329157559,-0.23267629538615373,-0.22855724151293882,-0.22270134487082502,-0.08086167312442558
3551207,Sarutaiá,Q3 - Alta,0,1822.0,3623,66,-0.13662811698072044,-0.06679276869664023,-0.13662811698072044,-0.13227419598275414,-0.4862133417611288,-0.2986792396842128,-0.2451248237133315,-0.1547931108443455,-0.6568524173515105,-0.30009109000693623,-0.24459602702621558,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.1363277938065014,-0.23794715707197336,-0.22383139129900373,-0.13085258547772746,-0.19051447360580384,-0.3720395988452512,-0.37247600953335086,-0.16335301517835074,-0.09080912491382787,-0.13334890115427045,-0.14267899010377935,-0.732108920596126,-0.46891330173658996,-0.23267479867151178,-0.4809587597434271,-0.3201989255236523,-0.4833380048480687,-0.5034714634122262
3551306,Sebastianópolis do Sul,Q4 - Muito Alta,0,3449.0,3595,124,-0.13729347211451176,-0.06679276869664023,-0.13729347211451176,-0.1335010733230288,-0.3193738616245735,-0.3119330380474153,-0.3706739623367942,-0.1566990145189988,-0.39327555447749507,-0.31369340452699723,-0.3730214827633906,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.13698325250553056,-0.23794715707197336,-0.22383139129900373,-0.13178702296247788,-0.16601634864089573,-0.36236710041613984,-0.36653353592029453,-0.1710793604503309,-0.0930144675840972,-0.13478419326825203,-0.139316171948557,-0.4181075350980045,-0.26055532129613646,-0.24982383582992024,-0.4131877809520285,-0.3545645570276699,-0.4118299981363634,-0.5269497850948817
3551405,Serra Azul,Q3 - Alta,0,889.0,15292,136,-0.12674529891587183,-0.0008611816719519912,-0.12674529891587183,-0.12395226383504207,-0.2506752521565801,-0.21621116097984153,-0.2882823401151468,-0.14194624126378125,-0.28474390505878283,-0.21545446632655654,-0.2887422774358695,-0.17207295136805845,-0.16831121214115533,-0.08651889613144527,-0.06428937467579754,-0.12647291477022085,-0.21277583587969523,-0.22383139129900373,-0.12182980275159859,-0.18674553130351026,-0.2915819982758249,-0.3401225420844886,-0.1710793604503309,-0.0930144675840972,-0.12278790896187324,-0.14280353892434314,-0.6054954587017222,-0.26055532129613646,-0.1826567736261538,-0.32831571405438914,-0.21996583363693442,-0.32227791496469504,-0.15129663817239233
3551504,Serrana,Q2 - Moderada,8,117.0,46166,54,-0.059056885692843196,-0.06679276869664023,-0.059056885692843196,-0.05441378213343691,-0.3733513404922825,-0.3119330380474153,-0.34909520413588657,-0.03918027473094013,-0.4847522304161239,-0.31369340452699723,-0.35094835755856363,-0.17076647521502772,-0.16831121214115533,-0.0772373118140205,-0.06428937467579754,-0.05859844159443798,-0.22284436435660648,-0.22383139129900373,-0.04902256002744228,-0.17072752651876266,-0.3390651723823716,-0.421996622975487,-0.1710793604503309,-0.09060863921653065,-0.05103583856509967,-0.11976200712004183,-0.6612053819352599,-0.46891330173658996,-0.23553297153124653,-0.4416895944624298,-0.3345179386503263,-0.4419034589029684,-0.620863071825504
3551603,Serra Negra,Q1 - Baixa,8,57.0,29669,17,-0.08034824997416531,-0.06679276869664023,-0.08034824997416531,-0.08624314709339266,0.2547502317865139,-0.08956375439812857,1.5145248223061385,-0.1023358092330142,0.46567492806488436,-0.09152226736600061,1.4450013750159934,-0.1054426675634904,-0.020080233777138006,-0.05379826398802853,-0.06428937467579754,-0.0801940808361356,-0.14733040077977208,-0.18816016734538868,-0.08886964419858441,-0.06896608435683668,0.6396158050358953,-0.16118805884690338,-0.16077756675435736,-0.07677512610302295,-0.07872005370683174,-0.08021775659103822,-0.4231720735737807,-0.05219734085568299,0.3389597732754366,0.4146315581167376,0.8081393088582578,0.405499835587147,-0.2217316032203591
3551702,Sertãozinho,Q3 - Alta,7,2618.0,128432,3362,0.11869044397145938,-0.06679276869664023,0.11869044397145938,0.12321143581491256,-0.2398797563830383,-0.15583274621414117,-0.282397224242172,0.19261177453126285,-0.30955113921163135,-0.1534883668462786,-0.28272233419818943,0.019325805050945867,-0.15052349473747326,-0.002009461436393963,-0.06428937467579754,0.11927810026402831,-0.01643953057992574,-0.22383139129900373,0.137585819232388,-0.09723315162403834,-0.33027199199227036,-0.36851436045798,-0.16077756675435736,-0.08499503969220869,0.1410802045692385,-0.10712030183281705,-0.49407561223464685,-0.46891330173658996,-0.0740462049562336,-0.3416165603592431,-0.07963950499552935,-0.3363121966557774,-0.620863071825504
3551801,Sete Barras,Q1 - Baixa,0,0.0,12731,0,-0.11874382985001937,-0.06679276869664023,-0.11874382985001937,-0.1224013056879024,-0.3125040006777741,0.6099422703264489,0.8259662651680849,-0.1400223573657821,-0.38862419807383597,0.6037071414371181,0.8309671647726252,-0.17207295136805845,-0.15052349473747326,-0.08568303112724941,-0.06428937467579754,-0.11876840023777281,-0.0818849656798489,-0.22383139129900373,-0.1230312223748491,-0.13869151694926746,0.16962031318498455,-0.18693877783681417,0.37749115386026055,-0.09241301049220556,-0.11765470266776443,-0.12293800204441849,0.6251873909118829,-0.26055532129613646,-0.2069512429338991,0.3861297446063363,-0.268650478267626,0.4095096303560276,-0.31564488995098144
3551900,Severínia,Q3 - Alta,0,1813.0,17820,323,-0.11542852582130057,-0.06679276869664023,-0.11542852582130057,-0.11152145002886298,-0.3115225919710885,-0.3119330380474153,-0.3706739623367942,-0.1226804319487713,-0.3808719374010708,-0.31369340452699723,-0.3730214827633906,-0.17076647521502772,-0.16831121214115533,-0.08644924071442894,-0.06428937467579754,-0.11510013137829382,-0.23794715707197336,-0.22383139129900373,-0.10874161018921796,-0.07744620453699719,-0.37467755296228156,-0.41539387451653553,-0.16335301517835074,-0.0930144675840972,-0.11058479216745341,-0.1418071483598328,-0.5497855354681845,-0.46891330173658996,-0.06975894566663149,-0.48855924334620077,0.00627457376451457,-0.49135759438583004,-0.5269497850948817
3552007,Silveiras,Q1 - Baixa,0,16.0,6375,1,-0.13164942511752334,-0.06679276869664023,-0.13164942511752334,-0.13231470608361226,-0.4312544541867341,-0.22357438229273183,1.1928051545835152,-0.15488301196107443,-0.5700270978165406,-0.22301130772659045,1.2242701229677238,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.13136010682438565,-0.23794715707197336,-0.22383139129900373,-0.1311741775991026,-0.17543870439662962,-0.31224597219256284,-0.11827019386371873,-0.15820211833036396,-0.019436216676020034,-0.1312680409715548,-0.12175478824906248,0.19470162047090991,-0.46891330173658996,-0.22695845295204228,0.05614208151924591,-0.3087437150223131,0.08271135669225285,-0.5504281067775373
3552106,Socorro,Q2 - Moderada,8,106.0,41690,44,-0.0577663261660928,-0.06679276869664023,-0.0577663261660928,-0.08656144074299223,1.3225229046604678,2.6097931789074513,3.515464219117576,-0.09733730714288563,2.1804749888805373,2.683349894726447,3.590107815375995,-0.1495362377282781,-0.15052349473747326,-0.062156914029987034,-0.06428937467579754,-0.05761525354589424,-0.03154232329529262,-0.22383139129900373,-0.08547168970858295,-0.14528716597828117,0.7117198842347254,1.4597866878256858,0.042682858741120225,0.05454300562665156,-0.07020858344138639,0.06263974059562992,0.6758327756696444,0.36451862002522395,0.24892732819379224,2.9620603123130476,0.6449025592141744,3.1375066714511783,0.45913972557665284
3552205,Sorocaba,Q2 - Moderada,9,158.0,695328,1102,1.3556143167901107,0.3404317393970224,1.3556143167901107,1.353265925428301,1.0614681886820931,0.3213039948611496,-0.15096296974573445,1.4857044870018428,1.1540756758064303,0.29538801231573497,-0.15630352620690777,5.187092228364063,2.179667485144879,0.9033716489417448,-0.06428937467579754,1.3563873990290405,0.5272610071732821,0.42419584385833636,1.397941749556805,0.8289844191646027,1.137309815115625,0.9579778049453732,-0.111844046698483,0.10025374461041613,0.34404555184900076,11.273964098055547,-0.13449338045454,-0.26055532129613646,1.0849428896662043,0.9314644431053475,2.065348661380234,0.7169272293035458,-0.15129663817239233
3552304,Sud Mennucci,Q3 - Alta,0,1990.0,7738,154,-0.12832264944856678,-0.06679276869664023,-0.12832264944856678,-0.12545692472405814,-0.1741253730351018,-0.2913160183713225,-0.3628271411728278,-0.144319630745425,-0.16535909069819943,-0.2925342486069023,-0.36499489177981714,-0.16880676098548159,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.12799081912586732,-0.23794715707197336,-0.22383139129900373,-0.12321932342697418,-0.18674553130351026,-0.3355479002263311,-0.29588412740951364,-0.1710793604503309,-0.0930144675840972,-0.12552060486447572,-0.13744793964010013,-0.37759122729179534,0.5034239403188596,-0.22695845295204228,-0.3207152304516155,-0.3087437150223131,-0.31492662455508047,0.6469662990378975
3552403,Sumaré,Q2 - Moderada,3,348.0,289875,1008,0.4207903538133114,-0.008617838968974136,0.4207903538133114,0.4102717976528554,1.159609059350655,0.9383419408813558,-0.2039290126025078,0.5187820161354977,0.7246004345352406,0.9044694291584673,-0.2144963108378152,1.0520952040217506,0.08664607064495447,0.16955183067480434,-0.06428937467579754,0.4166091152017038,4.0109718601845765,0.35285339595110626,0.4208963426121349,0.22124247291976704,-0.11439941341528516,1.1567205335598127,0.08131458510102103,0.38313906349678367,0.4381292633030511,0.20954507445062126,-0.30162315015515306,-0.46891330173658996,0.7205258500500247,1.1683461820584604,0.12369048140324126,0.885338609596534,-0.17477495985504793
3552502,Suzano,Q2 - Moderada,3,148.0,303397,448,0.46204810792849194,-0.01249616761748521,0.46204810792849194,0.44086271095800555,1.5953545251190702,2.0266260509265406,-0.003835072921364048,0.5468581348899428,2.447152756023659,2.0667116364836806,-0.01784483174026594,0.7836143545739324,-0.09123110339186633,0.22059183749351347,-0.06428937467579754,0.4538265201035964,3.0544616548780072,4.948496081975178,0.43250399786101484,0.4294765351214859,1.7290908553694377,1.7820008126225182,0.9183353228988719,0.2415961612049513,0.48504889983259747,0.17298999561514863,0.8733497762249144,-0.46891330173658996,0.5833335527827571,2.3476878877555087,1.0716091503890592,2.4204217069496847,-0.08086167312442558
3552551,Suzanápolis,Q4 - Muito Alta,0,8491.0,4063,345,-0.13710419005058835,-0.06679276869664023,-0.13710419005058835,-0.13361681646833773,-0.2801175133571487,-0.3075151052596811,-0.3706739623367942,-0.15687881675245668,-0.3312574690953738,-0.30915929968697686,-0.3730214827633906,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.13681651301191788,-0.23794715707197336,-0.22383139129900373,-0.13196905623872796,-0.14811387270500134,-0.3614877823771297,-0.34078281693038376,-0.1710793604503309,-0.0930144675840972,-0.13494088454707098,-0.14149577630842333,-0.033202610939016955,0.2950659598784061,-0.23267479867151178,-0.389752956510143,-0.3201989255236523,-0.38710293039493254,0.036529935288852344
