CD_MUN,NM_MUN_x,V00001,V00002,V00004,V00111,V00112,V00113,V00114,V00119,V00120,V00121,V00122,V00127,V00128,V00135,V00199,V00200,V00201,V00309,V00310,V00311,V00312,V00313,V00314,V00397,V00398,V00399,V00463,V00464,V00465,V00466,Cluster
3544301,Roseira,3637,0,3637,3225,265,59,78,3211,265,59,78,4,0,4,3618,5,6,3159,26,327,95,14,0,3494,65,74,7,395,7,395,0
3544400,Rubiácea,998,0,998,898,94,3,0,898,94,3,0,0,0,0,997,0,0,897,4,12,78,0,0,947,22,22,3,92,3,92,0
3544509,Rubinéia,1497,0,1497,1283,198,9,0,1264,198,9,0,14,0,4,1494,0,0,1139,0,344,3,0,0,1431,30,34,41,160,41,160,0
3544608,Sabino,2035,0,2035,1816,171,48,0,1747,170,48,0,69,0,0,2034,0,0,1777,15,190,47,0,0,1902,26,103,66,151,66,150,0
3544707,Sagres,917,0,917,761,138,12,4,760,138,12,4,0,0,0,914,0,0,729,3,80,98,0,0,818,27,60,44,108,44,108,0
3544806,Sales,2466,0,2466,2208,244,3,3,2207,244,3,3,0,0,0,2464,0,0,2204,15,167,64,0,0,2334,35,81,70,181,70,181,0
3544905,Sales Oliveira,4091,0,4091,3886,134,9,49,3868,134,9,49,8,0,4,4084,0,0,3837,22,40,165,0,0,3856,125,84,152,39,152,39,0
3545001,Salesópolis,5393,0,5393,3308,386,1024,619,3239,386,1024,619,22,0,33,5295,61,17,2969,46,1089,1113,8,82,3325,1491,499,22,2030,22,2030,0
3545100,Salmourão,1798,0,1798,1665,125,0,0,1659,125,0,0,5,0,0,1797,0,0,1660,4,60,62,0,0,1724,22,39,11,115,11,115,0
3545159,Saltinho,2913,0,2913,2447,171,256,17,2405,170,256,17,14,0,25,2905,0,0,2433,0,148,302,6,7,2817,75,3,24,425,24,424,0
3545209,Salto,46786,5,46786,45325,967,238,41,37392,792,235,41,2779,166,4991,46654,81,0,43649,357,1955,669,19,18,6631,39967,49,377,1019,371,828,7
3545308,Salto de Pirapora,15302,0,15302,14716,285,177,51,13937,275,177,51,291,5,450,15227,31,7,11807,4,1908,1473,0,11,11262,3890,79,37,503,36,493,8
3545407,Salto Grande,3351,0,3351,3070,226,18,13,3066,226,18,13,0,0,0,3330,10,0,2289,163,251,600,0,19,3199,22,88,80,184,80,184,0
3545506,Sandovalina,1219,60,1219,884,278,31,19,883,278,31,19,0,0,0,1210,0,3,884,0,23,303,0,0,952,30,217,0,328,0,328,0
3545605,Santa Adélia,5248,0,5248,4978,251,9,0,4947,225,9,0,26,3,4,5244,0,0,4997,50,17,169,0,0,5065,50,116,172,89,148,89,0
3545704,Santa Albertina,2569,0,2569,2240,283,35,4,2239,283,35,4,0,0,0,2556,8,0,2207,17,99,222,0,0,2278,179,85,57,262,57,262,0
3545803,Santa Bárbara d'Oeste,66064,0,66064,65692,209,65,34,55733,139,65,34,416,3,9379,66007,3,0,65335,73,301,250,0,4,62636,3336,30,97,221,30,215,10
3546009,Santa Branca,5161,0,5161,3682,423,607,321,3640,407,605,320,22,14,4,5128,6,15,3327,25,822,661,8,251,4569,482,67,26,1428,26,1409,0
3546108,Santa Clara d'Oeste,946,0,946,756,184,0,0,754,183,0,0,0,0,0,945,0,0,746,0,194,0,0,0,865,22,52,0,184,0,183,0
3546207,Santa Cruz da Conceição,1631,0,1631,1345,148,85,40,1328,148,85,40,10,0,7,1630,0,0,1270,13,119,216,0,0,1521,17,73,57,226,57,226,0
3546256,Santa Cruz da Esperança,764,0,764,543,149,7,56,543,149,7,56,0,0,0,760,0,3,540,88,113,15,0,3,612,80,53,105,113,105,113,0
3546306,Santa Cruz das Palmeiras,10416,0,10416,10092,154,9,128,10029,154,9,127,31,0,22,10399,3,0,10106,32,88,116,3,21,10179,63,87,133,171,133,170,8
3546405,Santa Cruz do Rio Pardo,16711,0,16711,15520,848,43,255,15049,840,43,255,417,0,31,16695,0,0,15277,56,443,845,0,7,15673,678,305,31,1125,31,1117,8
3546504,Santa Ernestina,2201,0,2201,2107,76,8,4,2106,76,8,4,0,0,0,2199,0,0,2127,0,59,4,0,5,2171,3,17,8,81,8,81,0
3546603,Santa Fé do Sul,13400,0,13400,12806,478,74,0,12415,441,68,0,18,0,351,13384,5,0,12824,7,183,348,4,0,13050,85,178,53,503,31,485,8
3546702,Santa Gertrudes,8137,0,8137,8014,73,0,21,7848,64,0,18,50,7,104,8127,4,3,7990,24,27,63,0,0,1786,6306,27,6,101,6,86,8
3546801,Santa Isabel,18726,0,18726,13432,1554,2784,637,13134,1405,2768,628,42,58,226,18459,37,178,9646,320,3181,4312,105,958,13927,4419,304,266,4938,197,4733,8
3546900,Santa Lúcia,2463,3,2463,2282,155,4,18,2269,155,4,18,0,0,0,2461,0,0,2388,26,28,0,0,8,2385,20,31,146,32,146,32,0
3547007,Santa Maria da Serra,1854,0,1854,1666,138,8,35,1663,75,8,35,0,63,0,1854,0,0,1653,32,108,55,0,0,1734,74,37,61,122,58,61,0
3547106,Santa Mercedes,1142,0,1142,1046,91,0,0,1045,91,0,0,0,0,0,1140,0,0,893,0,187,57,0,0,1059,35,33,0,93,0,93,0
3547205,Santana da Ponte Pensa,667,0,667,514,146,6,0,512,146,6,0,0,0,0,666,0,0,513,0,71,80,0,0,522,52,67,0,149,0,149,0
3547304,Santana de Parnaíba,52310,0,52310,49614,1128,623,150,37839,826,592,150,5736,168,5934,52073,102,75,36959,2229,6201,5533,322,867,49137,3031,21,222,2370,172,2058,10
3547403,Santa Rita d'Oeste,1089,0,1089,864,201,16,0,857,201,16,0,4,0,0,1089,0,0,824,4,106,143,0,0,930,32,92,0,219,0,219,0
3547502,Santa Rita do Passa Quatro,9460,0,9460,8820,237,44,341,8741,237,44,340,69,0,3,9453,0,0,8746,0,318,338,9,14,8929,223,198,29,597,29,596,8
3547601,Santa Rosa de Viterbo,8597,0,8597,8307,227,0,32,8221,219,0,32,50,8,12,8575,0,10,8310,46,173,37,0,0,8337,147,60,23,249,15,249,8
3547650,Santa Salete,646,0,646,487,148,10,0,487,148,10,0,0,0,0,646,0,0,479,0,37,128,0,0,534,54,51,0,158,0,158,0
3547700,Santo Anastácio,6888,3,6888,6428,356,48,6,6402,355,48,6,0,0,25,6877,0,4,6393,0,261,206,0,0,6481,119,212,51,397,51,396,0
3547809,Santo André,280354,158,280354,277619,699,556,201,176821,163,556,200,2136,0,96706,279655,339,151,266548,4092,2697,2038,418,3245,265814,13843,5,805,1703,271,1698,2
3547908,Santo Antônio da Alegria,2566,0,2566,2066,198,66,225,2060,198,66,225,0,0,4,2564,0,0,2036,14,115,393,0,0,2095,387,78,30,463,30,463,0
3548005,Santo Antônio de Posse,7986,6,7986,7313,473,86,65,7115,468,86,64,8,5,144,7419,538,9,6469,120,1150,166,0,12,7530,376,59,97,546,92,545,8
3548054,Santo Antônio do Aracanguá,3135,0,3135,2255,820,26,12,2244,638,26,11,11,176,0,3131,0,0,2265,0,484,369,0,0,2715,167,231,32,829,32,646,0
3548104,Santo Antônio do Jardim,2146,0,2146,1381,261,123,369,1376,260,123,369,0,0,4,2136,0,5,1398,0,205,479,0,43,1567,465,107,4,750,4,749,0
3548203,Santo Antônio do Pinhal,2604,0,2604,1382,197,33,956,1335,186,33,948,0,5,38,2460,9,126,997,27,898,364,3,250,2150,382,12,67,1134,63,1116,0
3548302,Santo Expedito,1194,0,1194,1105,82,0,0,1105,82,0,0,0,0,0,1191,0,0,1062,0,76,47,0,0,1155,5,28,35,46,35,46,0
3548401,Santópolis do Aguapeí,1470,0,1470,1413,44,7,0,1413,44,7,0,0,0,0,1469,0,0,1420,23,23,0,0,0,1425,0,25,16,37,16,37,0
3548500,Santos,167455,9,167455,166047,594,46,349,49248,549,46,345,2426,38,112322,166584,751,16,160023,1056,766,410,2512,2049,117153,49173,43,525,708,475,698,6
3548609,São Bento do Sapucaí,4283,0,4283,2877,33,0,1338,2729,33,0,1334,6,0,137,4267,8,0,2131,132,1031,351,35,547,3700,499,45,105,1274,105,1270,0
3548708,São Bernardo do Campo,300644,12,300644,297032,1530,833,108,192871,881,833,104,4233,5,96589,300076,131,191,278055,3839,7080,3029,1654,5817,261732,37926,69,978,2333,314,2297,2
3548807,São Caetano do Sul,61987,0,61987,61847,79,0,0,27743,0,0,0,846,0,32432,61962,6,0,61884,31,0,0,0,0,59345,2512,0,79,0,0,0,10
3548906,São Carlos,96611,89,96611,93347,2353,240,271,71270,2188,236,270,5944,98,15940,96434,55,53,93306,43,2099,916,10,38,89630,6529,297,897,2237,802,2014,3
3549003,São Francisco,1044,0,1044,849,176,12,0,849,176,12,0,0,0,0,1042,0,0,847,10,83,96,0,0,862,44,90,13,175,13,175,0
3549102,São João da Boa Vista,34670,0,34670,33013,732,132,713,30314,719,132,713,481,0,2132,34638,12,0,32836,204,521,925,18,41,33077,1082,365,430,1172,407,1172,7
3549201,São João das Duas Pontes,980,0,980,835,137,4,0,835,137,4,0,0,0,0,977,0,0,832,45,32,64,0,0,879,44,51,0,137,0,137,0
3549250,São João de Iracema,687,0,687,583,74,26,0,583,74,26,0,0,0,0,687,0,0,568,0,22,92,0,0,663,0,20,0,101,0,101,0
3549300,São João do Pau d'Alho,925,0,925,823,95,0,0,819,95,0,0,4,0,0,925,0,0,812,0,104,3,0,0,840,32,49,10,88,10,88,0
3549409,São Joaquim da Barra,17404,0,17404,16740,482,20,72,16338,482,20,72,188,0,192,17386,0,0,16987,54,136,127,0,55,16886,348,137,371,259,371,259,8
3549508,São José da Bela Vista,2667,0,2667,2152,418,8,83,2150,415,8,83,0,0,0,2589,0,76,2391,27,116,122,0,0,2441,131,82,62,448,59,448,0
3549607,São José do Barreiro,1443,0,1443,1057,20,10,341,1046,20,10,341,0,0,8,1431,7,0,904,0,105,271,0,144,1166,157,90,4,374,4,374,0
3549706,São José do Rio Pardo,18747,0,18747,17160,550,82,887,16507,519,77,885,116,24,511,18729,3,0,16339,235,472,796,78,700,17344,550,634,284,1248,281,1212,5
3549805,São José do Rio Preto,185594,15,185594,166523,18132,278,142,126065,7500,176,138,8309,3738,31730,184730,620,145,176500,490,4990,3259,0,11,177887,7269,170,12341,6366,2935,5024,6
3549904,São José dos Campos,247851,17,247851,241159,2694,874,1785,163302,1310,860,1750,6988,88,70056,247230,188,272,235585,1763,3857,4822,327,708,229792,17201,245,1502,4898,545,4354,2
3549953,São Lourenço da Serra,5837,4,5837,3432,981,797,539,3317,967,792,512,50,3,58,5785,4,19,2373,100,1623,1536,19,63,4352,1309,116,168,2202,166,2157,0
3550001,São Luiz do Paraitinga,4161,0,4161,2334,217,438,1147,2244,217,438,1147,0,0,88,4132,4,8,2205,11,617,1117,21,154,3148,873,96,11,1793,11,1793,0
3550100,São Manuel,13523,0,13523,12975,282,34,191,12937,276,34,191,8,0,23,13509,0,0,12785,19,336,257,0,52,13046,236,124,146,371,146,364,8
3550209,São Miguel Arcanjo,11242,3,11242,8259,1059,1370,494,8143,1057,1369,492,6,0,81,11196,16,0,6635,16,779,3727,0,7,9406,1160,590,151,2803,151,2797,8
3550308,São Paulo,4307309,6497,4307309,4270787,9314,4830,1053,2731791,5825,4770,1019,69120,175,1428905,4297324,3563,3086,4074286,22967,34331,23359,6972,121710,3947893,341087,493,10729,21295,6795,20539,1
3550407,São Pedro,13918,14,13918,12665,652,368,166,12302,638,368,166,244,7,92,13899,0,0,11751,162,1451,477,0,0,13486,221,121,483,732,475,726,8
3550506,São Pedro do Turvo,2609,0,2609,1984,379,32,199,1975,379,32,199,0,0,0,2604,0,0,1990,0,149,444,0,6,2170,157,232,28,580,28,580,0
3550605,São Roque,28460,3,28460,23175,1817,2706,406,19931,1610,2577,402,1038,156,2098,28350,14,33,17937,149,4204,5069,27,823,24486,3630,190,544,4632,458,4362,5
3550704,São Sebastião,28970,4,28970,19979,521,36,6504,18490,480,36,6255,552,22,785,28648,83,173,17591,918,7349,2090,420,154,22673,5752,15,726,8112,675,7833,5
3550803,São Sebastião da Grama,3862,0,3862,3300,87,20,445,3193,87,20,444,48,0,53,3861,0,0,3109,378,73,206,12,56,3438,320,75,180,375,179,375,0
3550902,São Simão,4871,0,4871,4418,286,3,133,4411,286,3,112,0,0,0,4855,9,0,4433,0,186,235,0,0,4505,100,183,35,409,35,388,0
3551009,São Vicente,119677,84,119677,117751,239,0,188,84681,80,0,176,2050,0,29946,118992,458,119,108122,1976,2783,755,1834,3313,106582,12588,199,665,1126,360,1087,11
3551108,Sarapuí,3706,0,3706,3161,200,165,116,3128,200,164,116,7,0,15,3490,0,212,2155,14,502,996,19,0,2087,1512,82,66,466,66,464,0
3551207,Sarutaiá,1362,0,1362,1252,32,9,64,1252,32,9,64,0,0,0,1359,0,0,1195,0,18,126,3,11,1316,20,18,34,74,34,74,0
3551306,Sebastianópolis do Sul,1246,0,1246,1040,202,0,0,1040,202,0,0,0,0,0,1245,0,0,1041,26,40,135,0,0,1087,74,80,22,181,22,181,0
3551405,Serra Azul,3085,17,3085,2690,272,65,42,2681,272,65,42,0,0,3,3073,5,0,2682,4,201,175,0,0,3001,18,43,69,315,69,315,0
3551504,Serrana,14886,0,14886,14706,147,0,11,14112,143,0,11,4,0,536,14878,3,0,14681,21,93,51,0,12,14449,388,32,32,136,29,136,8
3551603,Serra Negra,11174,0,11174,9206,787,151,961,7087,756,147,906,204,25,1882,11122,18,6,8114,129,2319,446,4,81,10032,1023,79,434,1488,428,1404,8
3551702,Sertãozinho,45875,0,45875,45399,283,106,45,39895,256,106,45,586,3,4856,45815,44,0,45435,99,113,132,4,40,45101,591,65,145,294,118,294,7
3551801,Sete Barras,4480,0,4480,2958,209,626,610,2895,205,607,600,0,3,51,4413,31,0,2484,55,1250,407,213,3,3820,337,286,52,1443,52,1410,0
3551900,Severínia,5058,0,5058,4838,210,0,0,4824,210,0,0,4,0,7,5051,0,0,4839,120,12,61,3,0,4948,34,54,148,62,148,62,0
3552007,Silveiras,2230,0,2230,1245,88,60,797,1242,88,60,796,0,0,0,2223,0,0,1142,16,154,511,5,367,1648,356,201,38,922,38,921,0
3552106,Socorro,15111,0,15111,9151,1875,1984,1981,7643,1862,1983,1975,69,3,1402,15049,41,0,8674,48,2483,2901,83,736,11390,3317,296,371,5510,371,5492,8
3552205,Sorocaba,261524,105,261524,257948,1609,430,112,183730,1200,403,108,16408,396,56848,260978,152,109,253148,1082,3451,2141,23,964,77484,183348,136,956,2304,867,1870,9
3552304,Sud Mennucci,2810,0,2810,2430,350,14,4,2417,349,14,4,10,0,0,2809,0,0,2453,4,101,242,0,0,2565,104,88,38,327,38,326,0
3552403,Sumaré,98544,15,98544,95002,1709,849,85,76176,923,806,79,3748,43,14708,97528,844,97,92126,437,604,2442,98,2375,92495,5676,103,701,2678,189,2122,3
3552502,Suzano,105737,14,105737,100288,2153,1588,187,79299,2034,1575,177,2926,13,17639,104001,654,870,94039,658,4797,3389,423,1669,99981,5089,335,605,4540,520,4419,3
3552551,Suzanápolis,1279,0,1279,1020,242,3,0,1020,242,3,0,0,0,0,1274,0,0,1011,45,42,174,0,0,1062,39,156,34,218,34,218,0
3552601,Tabapuã,4328,0,4328,3998,322,0,0,3996,321,0,0,0,0,0,4328,0,0,3997,36,137,142,0,3,4052,104,128,123,201,122,201,0
3552700,Tabatinga,5512,0,5512,5019,245,213,18,5007,245,213,17,0,0,0,5502,4,0,4970,208,84,161,8,51,5060,158,247,53,426,53,425,0
3552809,Taboão da Serra,99418,8,99418,98760,142,14,133,74710,116,14,133,661,14,22680,99243,24,61,95370,517,923,440,297,1501,88811,9896,0,261,304,239,285,3
3552908,Taciba,2323,0,2323,1983,262,0,67,1983,262,0,67,0,0,0,2322,0,0,1985,125,79,118,0,0,2090,45,118,3,331,3,331,0
3553005,Taguaí,4353,0,4353,3894,113,66,261,3885,109,65,260,4,4,0,4342,0,4,3890,15,127,274,0,0,4162,77,72,17,433,13,429,0
3553104,Taiaçu,2086,0,2086,1948,126,5,0,1947,126,5,0,0,0,0,2086,0,0,1947,0,37,96,0,0,1975,20,78,0,133,0,133,0
3553203,Taiúva,2091,0,2091,1962,119,0,0,1960,119,0,0,0,0,0,2089,0,0,1967,0,7,113,0,0,1981,35,72,66,59,66,59,0
3553302,Tambaú,7619,0,7619,7106,274,49,165,6965,273,49,165,122,0,17,7610,0,0,6897,7,350,335,6,0,7131,123,236,3,496,3,495,8
3553401,Tanabi,9549,0,9549,8564,892,42,13,8537,863,41,13,7,0,10,9529,8,0,8567,80,466,397,0,3,8767,238,479,205,737,185,726,8
3553500,Tapiraí,2808,0,2808,1832,133,240,566,1814,133,240,566,9,0,7,2756,14,28,1720,12,307,683,9,24,2209,435,126,95,864,95,864,0
3553609,Tapiratiba,4204,0,4204,3836,106,33,206,3832,103,33,206,0,3,3,4202,0,0,3775,51,262,67,0,28,3962,119,86,69,286,69,283,0
3553658,Taquaral,949,0,949,910,30,4,0,910,30,4,0,0,0,0,944,0,0,911,0,5,27,0,0,939,0,9,0,34,0,34,0
3553708,Taquaritinga,19809,3,19809,18929,674,135,25,18518,669,135,25,58,4,313,19778,7,0,18969,57,119,563,22,44,19037,173,418,84,758,84,754,5
3553807,Taquarituba,8367,0,8367,7457,230,132,535,7407,229,132,534,18,0,25,8347,7,0,7359,3,372,565,29,5,7645,212,416,120,771,118,771,8
3553856,Taquarivaí,2331,0,2331,1829,254,61,149,1805,253,61,147,0,0,24,2322,0,0,948,51,231,1081,0,0,1878,375,60,17,470,17,467,0
3553906,Tarabai,2319,3,2319,2127,180,4,0,2127,180,4,0,0,0,0,2317,0,0,2109,0,123,74,3,0,2174,19,88,0,186,0,186,0
3553955,Tarumã,5231,0,5231,5024,160,24,10,4996,160,24,10,18,0,6,5229,0,0,5020,3,81,121,0,0,5039,73,111,6,197,6,197,0
3554003,Tatuí,44199,0,44199,41860,1887,202,105,39379,1666,201,105,801,218,1596,43723,45,370,39485,37,3142,1188,3,127,40953,2932,152,440,1808,440,1586,7
3554102,Taubaté,112832,10,112832,109664,1253,781,881,82805,955,758,872,3829,121,22764,112640,38,37,107142,421,2754,1799,26,201,102226,10351,75,203,2787,156,2490,3
3554201,Tejupá,1434,0,1434,1017,161,7,244,1016,161,7,244,0,0,0,1429,3,0,863,21,73,238,51,146,1049,164,208,14,399,14,399,0
3554300,Teodoro Sampaio,8104,0,8104,7052,759,255,5,6632,759,255,5,399,0,9,8084,0,11,6887,13,370,800,11,0,6889,132,905,88,956,88,956,8
3554409,Terra Roxa,2925,0,2925,2533,260,114,11,2533,260,114,11,0,0,0,2922,0,0,2825,7,0,77,0,0,2860,19,17,205,181,205,181,0
3554508,Tietê,13833,0,13833,12805,802,100,89,11942,797,100,88,211,4,633,13827,0,0,12310,39,1212,230,0,0,13161,529,113,94,912,93,904,8
3554607,Timburi,975,0,975,758,36,0,173,758,36,0,173,0,0,0,974,0,0,745,3,87,127,0,0,886,60,27,35,178,35,178,0
3554656,Torre de Pedra,814,0,814,727,10,13,47,726,10,13,47,0,0,0,812,0,0,564,26,158,43,3,0,720,92,0,35,47,35,47,0
3554706,Torrinha,3418,0,3418,2988,295,24,84,2985,295,24,84,0,0,0,3416,0,0,2985,35,203,180,0,3,3042,230,105,51,372,51,372,0
3554755,Trabiju,598,0,598,551,38,0,9,551,38,0,9,0,0,0,598,0,0,544,0,44,7,0,0,556,16,25,3,43,3,43,0
3554805,Tremembé,15140,0,15140,14414,105,457,76,12324,104,455,76,1434,0,599,15081,8,22,13734,14,530,664,60,30,14465,488,129,41,642,38,639,8
3554904,Três Fronteiras,2587,0,2587,2351,203,19,0,2346,202,19,0,3,0,0,2584,0,0,2292,75,103,96,0,0,2366,42,103,15,210,13,210,0
3554953,Tuiuti,2527,0,2527,1302,882,226,97,1300,881,226,97,0,0,0,2517,3,0,694,62,1648,91,0,4,2174,247,32,680,526,679,525,0
3555000,Tupã,24061,7,24061,22576,1315,72,24,21833,1300,72,24,120,10,565,23987,45,0,22523,163,691,619,0,0,22971,473,448,85,1353,78,1343,5
3555109,Tupi Paulista,5569,0,5569,5015,521,20,0,4970,521,20,0,12,0,31,5559,0,4,4917,7,267,359,0,0,4962,264,293,37,508,37,508,0
3555208,Turiúba,756,0,756,632,114,6,3,632,114,6,3,0,0,0,750,5,0,630,33,77,10,0,0,658,33,33,3,118,3,118,0
3555307,Turmalina,711,0,711,565,141,0,0,565,141,0,0,0,0,0,711,0,0,561,17,64,64,0,0,613,39,54,43,100,43,100,0
3555356,Ubarana,1920,0,1920,1731,184,0,0,1731,171,0,0,0,13,0,1917,0,0,1741,7,159,0,0,0,1857,26,29,177,9,165,6,0
3555406,Ubatuba,33956,14,33956,24655,371,48,7286,20754,353,48,7140,333,6,3369,33457,273,123,11459,1223,14232,6056,87,364,29799,3879,34,1015,8083,982,7925,5
3555505,Ubirajara,1832,0,1832,1400,347,18,56,1376,347,18,56,0,0,0,1829,0,0,1271,0,362,181,0,4,1608,75,103,17,406,17,406,0
3555604,Uchoa,3982,0,3982,3698,254,16,0,3696,253,16,0,0,0,0,3979,0,0,3708,3,87,167,4,0,3764,9,123,7,264,7,263,0
3555703,União Paulista,585,0,585,498,82,0,0,494,82,0,0,0,0,0,585,0,0,500,7,77,0,0,0,513,17,52,29,56,29,56,0
3555802,Urânia,3434,0,3434,3019,359,49,0,3017,358,49,0,0,0,0,3432,0,0,3024,22,75,304,0,0,3045,54,156,5,401,5,400,0
3555901,Uru,538,0,538,415,109,0,12,415,109,0,12,0,0,0,537,0,0,435,4,90,0,0,0,452,61,17,31,88,31,88,0
3556008,Urupês,5205,0,5205,4834,337,25,0,4824,337,25,0,4,0,0,5202,0,0,4834,55,95,207,0,0,4894,97,172,63,296,63,296,0
3556107,Valentim Gentil,5173,0,5173,4831,320,7,0,4719,320,7,0,11,0,86,5171,0,0,4836,52,27,249,0,0,4909,122,134,48,285,48,285,0
3556206,Valinhos,46354,7,46354,42800,2544,496,215,29380,1832,476,188,3355,682,9867,46084,14,225,42240,105,2104,1712,0,33,43646,2604,30,281,3198,252,2268,7
3556305,Valparaíso,7763,6,7763,7472,227,35,0,7357,226,35,0,93,0,6,7749,4,0,7419,71,29,204,0,0,7637,11,65,78,188,78,187,8
3556354,Vargem,3658,0,3658,2016,631,761,207,1986,627,760,207,13,0,6,3499,133,8,1572,301,393,1280,22,50,3006,610,20,366,1262,365,1258,0
3556404,Vargem Grande do Sul,14591,0,14591,13838,293,229,196,13517,292,229,196,21,0,277,14488,8,80,13837,31,220,411,7,27,14005,140,283,207,519,207,518,8
3556453,Vargem Grande Paulista,17645,0,17645,16436,616,469,3,13799,455,414,3,1880,151,724,17584,0,4,9383,278,5813,1743,6,267,17257,268,37,226,879,209,682,8
3556503,Várzea Paulista,40492,15,40492,39502,633,193,0,37290,626,191,0,233,5,1884,40397,10,37,38444,221,772,451,12,446,39556,907,0,328,550,327,542,7
3556602,Vera Cruz,3569,0,3569,3164,319,19,48,3158,318,19,48,0,0,0,3563,0,0,3133,100,207,112,8,0,3228,110,167,54,336,54,335,0
3556701,Vinhedo,27415,0,27415,26580,659,81,21,19874,475,78,21,2952,176,3694,27355,7,33,25210,91,1723,283,0,11,25896,1448,22,111,660,94,493,5
3556800,Viradouro,6225,0,6225,6036,68,105,0,6020,68,105,0,10,0,0,6221,3,0,6041,0,16,149,0,4,6086,58,69,0,173,0,173,0
3556909,Vista Alegre do Alto,2865,0,2865,2713,146,0,0,2704,146,0,0,4,0,5,2862,0,0,2714,6,13,117,5,0,2727,40,68,53,96,53,96,0
3556958,Vitória Brasil,693,0,693,588,91,12,0,588,90,12,0,0,0,0,693,0,0,597,0,44,50,0,0,624,24,42,3,97,3,96,0
3557006,Votorantim,44333,132,44333,42909,643,133,100,33439,299,132,96,1422,8,7956,43973,81,237,40921,1387,741,625,187,262,36974,7187,44,49,1305,34,970,7
3557105,Votuporanga,37338,3,37338,36247,1021,24,0,33546,943,24,0,190,0,2461,37314,0,3,36201,74,442,555,0,0,36622,259,337,123,930,46,929,7
3557154,Zacarias,1055,0,1055,846,187,10,0,844,186,10,0,0,0,0,1052,0,0,858,0,141,51,0,0,882,22,83,18,180,17,180,0
3557204,Chavantes,4343,0,4343,4236,60,3,36,4234,60,3,36,0,0,0,4336,0,0,4069,6,25,82,0,39,4263,34,39,29,72,29,72,0
