CD_MUN,NM_MUN_x,Classificação_incidência,Cluster,Taxa_de_incidência,População_total_2021,Total_confirmados_anual,V00001,V00002,V00003,V00004,V00005,V00006,V00007,V00047,V00048,V00049,V00050,V00051,V00052,V00111,V00112,V00113,V00114,V00115,V00116,V00117,V00118,V00119,V00120,V00121,V00122,V00123,V00124,V00125,V00126,V00127,V00128,V00129,V00130,V00131,V00132,V00133,V00134,V00135,V00136,V00137,V00138,V00139,V00140,V00141,V00142,V00199,V00200,V00201,V00309,V00310,V00311,V00312,V00313,V00314,V00315,V00316,V00397,V00398,V00399,V00400,V00401,V00402,V00463,V00464,V00465,V00466,V00467,V00468,V00469,V00470,V00508,V00509,V00510,V00511,V00512,V00513,V00514,V00515,V00540,V00541,V00542,V00580,V00581,V00582,V00583,V00584,V00585,V00586,V00587,V00612,V00613,V00614,V00615,V00616,V00617,V00636,V00637,V00638,V00639
3542602.0,Registro,Q1 - Baixa,6,11.0,56463.0,6.0,21361,0,41,21361,58896,11,54,20691,135,468,15,0,0,18982,529,1530,185,0,0,21,6,18317,529,1528,185,0,0,21,6,133,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,21178,13,113,17788,295,2089,592,378,40,16,0,20099,572,579,0,0,19,61,2249,61,2246,0,0,0,0,52254,1573,4319,560,0,4,72,70,58431,80,346,48743,934,5912,1789,1186,169,74,0,55383,1650,1699,18,12,97,267,6340,18,830
3542701.0,Restinga,Q3 - Alta,0,966.0,7762.0,75.0,2183,9,0,2183,6380,24,0,2168,5,8,0,0,0,1799,204,3,146,20,0,0,0,1790,202,3,142,20,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,2157,3,21,1796,23,97,254,0,0,3,0,2045,72,59,0,0,0,149,227,148,222,0,5,0,0,5254,628,17,428,39,0,5,5,6326,10,44,5240,76,288,755,4,10,4,0,5998,208,166,0,0,0,489,633,75,81
3542800.0,Ribeira,Q2 - Moderada,0,120.0,3320.0,4.0,1163,0,0,1163,3130,0,0,1155,0,7,0,0,0,800,0,0,294,0,0,58,0,793,0,0,293,0,0,58,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1154,3,0,401,14,241,448,0,27,4,5,723,353,75,0,0,0,3,355,3,354,0,0,0,0,2154,0,3,804,0,0,164,0,3108,20,0,1113,51,634,1204,3,82,17,12,1972,959,186,0,0,4,13,959,3,128
3542909.0,Ribeirão Bonito,Q4 - Muito Alta,0,4097.0,13376.0,548.0,4032,0,31,4032,10946,0,31,4004,4,16,4,0,0,3756,212,16,38,0,0,0,0,3728,212,16,38,0,0,0,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3995,37,0,3688,104,152,62,7,0,0,0,3777,167,53,22,0,0,79,192,79,192,0,0,0,0,10215,587,37,101,0,0,0,0,10855,91,0,10030,314,405,174,19,0,0,0,10278,443,148,70,0,3,221,510,13,57
3543006.0,Ribeirão Branco,Q1 - Baixa,0,13.0,15984.0,2.0,6565,0,0,6565,18618,6,0,6517,0,37,0,0,0,4862,382,230,1049,0,0,0,0,4816,381,229,1049,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,6531,12,3,3918,39,326,1937,0,276,9,0,4851,1143,511,0,3,12,495,1187,495,1185,0,0,0,0,13723,1153,729,2982,6,0,17,0,18552,38,3,11087,127,972,5554,26,798,27,4,13676,3425,1429,20,22,36,1469,3417,201,516
3543105.0,Ribeirão Corrente,Q2 - Moderada,0,125.0,4786.0,6.0,1584,0,0,1584,4604,4,0,1582,0,0,0,0,0,1267,213,11,84,0,0,0,0,1266,212,11,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581,0,0,1273,12,72,217,0,0,3,0,1291,234,46,0,0,0,3,307,3,306,0,0,0,0,3702,623,29,238,0,0,3,0,4601,0,0,3721,37,196,638,4,0,4,0,3770,669,143,14,0,3,14,883,0,146
3543204.0,Ribeirão do Sul,Q2 - Moderada,0,242.0,4537.0,11.0,1736,0,0,1736,4677,0,0,1734,0,0,0,0,0,1192,438,59,28,0,0,0,0,1190,438,59,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732,0,0,1197,70,262,185,6,0,0,0,1563,78,51,3,12,21,153,376,153,376,0,0,0,0,3194,1232,174,66,0,0,4,4,4668,7,0,3212,211,725,498,18,0,3,0,4208,226,129,11,30,71,413,1066,44,120
3543238.0,Ribeirão dos Índios,Q3 - Alta,0,1170.0,2222.0,26.0,816,0,0,816,2025,0,0,816,0,0,0,0,0,724,81,4,0,0,0,0,0,724,81,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,713,0,19,79,0,0,0,0,737,34,36,8,0,0,0,89,0,89,0,0,0,0,1794,198,14,11,0,0,0,0,2025,0,0,1762,0,55,200,0,0,0,0,1828,87,88,20,0,0,4,223,0,17
3543253.0,Ribeirão Grande,Q1 - Baixa,0,26.0,7686.0,2.0,2669,0,0,2669,7443,0,0,2666,0,0,0,0,0,2183,155,98,207,0,0,6,0,2180,155,98,207,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2662,0,0,1078,11,621,901,0,27,0,0,2416,63,157,0,0,3,51,426,51,426,0,0,0,0,6106,437,286,576,3,0,22,3,7432,4,0,2991,40,1765,2522,9,100,0,0,6801,193,413,6,0,18,162,1169,12,117
3543303.0,Ribeirão Pires,Q1 - Baixa,4,11.0,125238.0,14.0,41439,52,331,41439,115071,104,337,39544,568,950,254,0,22,40178,623,317,86,10,0,0,31,38338,571,312,85,10,0,0,31,533,35,0,0,0,0,0,0,938,12,0,0,0,0,0,0,41128,58,152,36352,246,2023,568,205,1584,160,0,40731,500,62,0,23,17,269,858,243,827,26,9,0,12,111502,1898,1025,379,49,4,21,125,114266,280,476,100434,882,5897,1749,644,4816,533,3,113204,1408,229,4,79,102,973,2538,103,288
3543402.0,Ribeirão Preto,Q3 - Alta,3,1037.0,720116.0,7470.0,265904,266,1679,265904,694238,784,1760,166707,11072,86568,448,0,575,263713,1376,77,90,0,8,0,370,165238,842,73,73,0,0,0,303,10512,523,0,0,0,8,0,0,86491,3,0,0,0,0,0,3,265427,291,42,260630,455,1926,1977,49,276,47,3,255645,9519,162,0,101,121,863,1076,528,781,301,230,6,0,687738,4463,270,342,13,48,6,1191,692971,1018,147,678863,1719,6033,5869,237,942,241,25,667753,24860,542,31,383,466,2804,3547,278,385
3543501.0,Riversul,Q1 - Baixa,0,37.0,5364.0,2.0,2115,5,0,2115,5593,6,0,2115,0,0,0,0,0,1651,115,31,305,0,0,0,0,1651,115,31,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2104,0,5,1517,32,87,439,6,0,0,0,1811,76,209,0,0,8,8,448,8,448,0,0,0,0,4443,317,75,748,0,0,0,3,5571,4,13,4093,96,243,1086,28,14,12,0,4823,194,533,5,0,25,28,1121,4,102
3543600.0,Rifaina,Q2 - Moderada,0,192.0,3651.0,7.0,1451,0,30,1451,3999,3,30,1412,19,10,0,0,0,1253,140,7,35,0,0,0,0,1229,125,7,35,0,0,0,0,6,13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1449,0,0,1263,5,149,25,0,0,0,0,1294,137,18,0,0,0,15,173,7,166,7,6,0,0,3459,400,23,98,0,0,3,0,3994,0,3,3490,19,413,62,5,0,0,3,3564,392,41,0,0,0,63,466,16,50
3543709.0,Rincão,Q4 - Muito Alta,0,4259.0,10824.0,461.0,3315,0,20,3315,9064,0,20,3227,79,0,0,0,0,3049,235,19,5,0,0,0,0,2961,235,19,5,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3309,0,0,2923,39,128,200,6,0,0,0,3166,82,49,9,0,4,33,228,33,228,0,0,0,0,8345,642,55,11,3,0,0,3,9043,18,0,7995,122,321,581,22,11,0,0,8683,204,130,27,0,15,117,602,14,67
3543808.0,Rinópolis,Q4 - Muito Alta,0,7354.0,9940.0,731.0,3498,0,40,3498,9216,0,40,3494,3,0,0,0,0,3172,254,35,14,0,0,0,0,3168,254,35,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3454,41,0,3167,61,76,179,0,3,0,0,3176,29,240,20,0,12,244,68,244,68,0,0,0,0,8361,681,114,52,0,0,0,3,9102,109,0,8352,165,206,476,0,6,3,0,8372,87,645,68,4,33,657,191,60,7
3543907.0,Rio Claro,Q2 - Moderada,7,174.0,209548.0,365.0,74059,43,402,74059,200259,151,507,60739,1422,11735,54,0,0,72892,423,262,218,6,3,0,113,59722,312,261,210,6,3,0,95,1286,104,0,8,0,0,0,18,11729,0,0,0,0,0,0,0,73852,87,43,72099,99,811,802,0,34,12,0,70784,2800,280,0,16,37,196,881,90,844,102,32,0,0,196955,1296,822,635,31,31,3,419,199717,352,144,194707,421,2366,2418,25,134,85,3,191648,7495,848,19,46,130,685,2581,69,322
3544004.0,Rio das Pedras,Q1 - Baixa,8,22.0,36233.0,8.0,10670,4,0,10670,31289,20,0,10411,18,166,56,0,0,10083,376,156,42,0,0,0,0,9827,373,156,42,0,0,0,0,16,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,10662,0,0,9981,48,485,112,26,3,0,0,10077,417,103,11,5,44,173,405,173,402,0,0,0,0,29629,1094,415,128,10,0,0,0,31274,8,0,29359,168,1340,315,84,12,3,0,29605,1202,301,45,17,113,530,1119,78,117
3544103.0,Rio Grande da Serra,Q1 - Baixa,8,2.0,52009.0,1.0,15728,0,87,15728,44030,6,98,15585,0,94,27,0,0,15180,205,163,76,0,0,0,36,15040,204,163,76,0,0,0,36,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,15666,24,6,12599,254,910,576,387,586,270,0,15280,245,94,6,0,64,91,405,91,404,0,0,0,0,42552,622,483,234,0,0,6,96,43862,103,43,35104,884,2688,1671,1186,1651,801,0,42773,740,285,25,3,191,334,1124,26,142
3544202.0,Riolândia,Q4 - Muito Alta,0,3353.0,12856.0,431.0,3003,0,159,3003,7883,8,1335,3000,0,0,0,0,0,2817,126,15,34,0,0,0,0,2816,126,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2994,0,3,2815,0,16,156,0,3,0,0,2823,94,71,5,0,0,7,175,7,172,0,0,0,0,7381,357,46,91,0,0,0,0,7869,7,3,7383,7,44,437,0,3,0,0,7388,263,198,16,5,3,21,476,0,56
3544251.0,Rosana,Q4 - Muito Alta,0,4225.0,15929.0,673.0,6529,52,9,6529,17246,115,14,6494,16,0,0,0,0,5182,756,461,0,61,0,37,5,5153,753,459,0,61,0,36,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6469,21,18,5025,8,417,1046,0,0,0,0,5420,130,797,89,16,36,60,1274,60,1268,0,0,0,0,13426,2219,1285,30,171,5,73,27,17086,83,67,13021,34,1195,2951,8,4,11,0,14088,372,2321,275,61,117,198,3618,17,451
3544301.0,Roseira,Q2 - Moderada,0,349.0,10888.0,38.0,3637,0,0,3637,10828,3,0,3623,4,4,0,0,0,3225,265,59,78,0,0,0,0,3211,265,59,78,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3618,5,6,3159,26,327,95,14,0,0,0,3494,65,74,0,0,0,7,395,7,395,0,0,0,0,9518,809,213,281,0,0,4,0,10750,38,39,9354,104,1034,283,42,3,0,0,10388,263,175,0,0,0,46,1259,0,143
3544400.0,Rubiácea,Q4 - Muito Alta,0,3537.0,3195.0,113.0,998,0,0,998,2693,0,0,998,0,0,0,0,0,898,94,3,0,0,0,0,0,898,94,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,0,0,897,4,12,78,0,0,0,0,947,22,22,0,0,0,3,92,3,92,0,0,0,0,2416,269,6,0,0,0,0,0,2692,0,0,2413,12,44,214,0,0,4,0,2560,64,51,0,12,3,17,258,0,30
3544509.0,Rubinéia,Q4 - Muito Alta,0,2977.0,3191.0,95.0,1497,0,0,1497,3815,6,0,1478,14,4,0,0,0,1283,198,9,0,0,0,0,3,1264,198,9,0,0,0,0,3,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1494,0,0,1139,0,344,3,0,0,0,0,1431,30,34,0,0,0,41,160,41,160,0,0,0,0,3258,524,23,0,0,0,0,8,3805,10,0,2958,8,831,11,0,0,0,0,3658,85,68,0,0,0,114,441,9,38
3544608.0,Sabino,Q2 - Moderada,0,160.0,5638.0,9.0,2035,0,0,2035,5112,0,0,1965,69,0,0,0,0,1816,171,48,0,0,0,0,0,1747,170,48,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034,0,0,1777,15,190,47,0,0,0,0,1902,26,103,0,0,0,66,151,66,150,0,0,0,0,4551,453,108,0,0,0,0,0,5110,0,0,4469,46,451,138,0,0,0,0,4747,71,286,3,0,3,193,368,36,31
3544707.0,Sagres,Q3 - Alta,0,948.0,2427.0,23.0,917,0,0,917,2469,4,0,916,0,0,0,0,0,761,138,12,4,0,0,0,0,760,138,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,0,0,729,3,80,98,0,0,0,0,818,27,60,6,0,0,44,108,44,108,0,0,0,0,2059,377,22,11,0,0,0,0,2462,4,3,1986,5,210,263,0,0,4,0,2214,69,152,27,0,7,116,293,6,29
3544806.0,Sales,Q2 - Moderada,0,401.0,6481.0,26.0,2466,0,0,2466,6400,0,21,2465,0,0,0,0,0,2208,244,3,3,0,0,0,0,2207,244,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2464,0,0,2204,15,167,64,0,0,0,0,2334,35,81,5,0,4,70,181,70,181,0,0,0,0,5741,632,11,9,0,0,0,0,6395,0,3,5722,44,448,174,0,0,0,0,6040,87,239,17,5,10,167,484,3,34
3544905.0,Sales Oliveira,Q2 - Moderada,0,397.0,12103.0,48.0,4091,0,27,4091,11362,3,27,4072,8,4,5,0,0,3886,134,9,49,0,0,0,0,3868,134,9,49,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4084,0,0,3837,22,40,165,0,0,0,0,3856,125,84,12,0,0,152,39,152,39,0,0,0,0,10785,406,18,142,0,0,0,0,11343,8,7,10661,78,140,458,0,18,0,0,10708,351,244,44,0,5,431,134,49,19
3545001.0,Salesópolis,Q1 - Baixa,0,0.0,17363.0,0.0,5393,0,132,5393,15044,4,138,5324,22,33,3,0,0,3308,386,1024,619,0,0,0,3,3239,386,1024,619,0,0,0,3,22,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,5295,61,17,2969,46,1089,1113,8,82,33,0,3325,1491,499,3,0,38,22,2030,22,2030,0,0,0,0,9201,1147,2927,1705,10,3,7,14,14771,206,51,8181,171,3093,3130,44,291,107,0,9257,4293,1322,31,0,124,107,5728,4,747
3545100.0,Salmourão,Q3 - Alta,0,1433.0,5372.0,77.0,1798,0,20,1798,4788,0,20,1792,5,0,0,0,0,1665,125,0,0,0,0,0,0,1659,125,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1797,0,0,1660,4,60,62,0,0,0,0,1724,22,39,5,0,0,11,115,11,115,0,0,0,0,4408,369,0,6,0,0,0,0,4786,0,0,4401,22,178,174,3,0,3,0,4597,69,93,26,0,0,35,342,0,44
3545159.0,Saltinho,Q3 - Alta,0,1059.0,8498.0,90.0,2913,0,0,2913,8155,0,0,2870,14,25,0,0,0,2447,171,256,17,6,0,0,0,2405,170,256,17,6,0,0,0,14,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,2905,0,0,2433,0,148,302,6,7,0,0,2817,75,3,0,0,3,24,425,24,424,0,0,0,0,6800,536,734,55,16,0,0,6,8128,15,9,6763,8,442,884,27,20,3,0,7873,247,10,3,0,12,92,1257,6,144
3545209.0,Salto,Q2 - Moderada,4,496.0,120779.0,599.0,46786,5,190,46786,134069,23,193,38647,2974,4996,62,0,25,45325,967,238,41,10,9,95,3,37392,792,235,41,10,9,81,3,2779,166,0,0,0,0,14,0,4991,0,0,0,0,0,0,0,46654,81,0,43649,357,1955,669,19,18,0,0,6631,39967,49,0,7,31,377,1019,371,828,0,187,3,0,129880,2881,695,141,58,47,280,46,133692,318,32,125133,1095,5702,1925,58,92,17,0,19055,114634,192,4,13,114,1231,2927,177,305
3545308.0,Salto de Pirapora,Q1 - Baixa,8,22.0,46285.0,10.0,15302,0,74,15302,43645,7,87,14511,297,450,9,0,11,14716,285,177,51,0,0,0,0,13937,275,177,51,0,0,0,0,291,5,0,0,0,0,0,0,450,0,0,0,0,0,0,0,15227,31,7,11807,4,1908,1473,0,11,11,0,11262,3890,79,0,0,30,37,503,36,493,0,5,0,0,42030,862,515,189,0,0,0,10,43455,122,42,33962,57,5309,4156,20,60,43,0,32265,11012,239,10,0,94,154,1436,10,152
3545407.0,Salto Grande,Q3 - Alta,0,1192.0,9396.0,112.0,3351,0,30,3351,8985,0,52,3347,0,0,0,0,0,3070,226,18,13,0,0,0,0,3066,226,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3330,10,0,2289,163,251,600,0,19,3,0,3199,22,88,5,0,25,80,184,80,184,0,0,0,0,8266,608,38,41,0,0,4,16,8938,29,12,6067,467,678,1708,0,47,10,0,8582,62,248,16,8,62,226,486,24,54
3545506.0,Sandovalina,Q3 - Alta,0,1476.0,4405.0,65.0,1219,60,0,1219,3521,124,0,1218,0,0,0,0,0,884,278,31,19,0,0,0,0,883,278,31,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,3,884,0,23,303,0,0,0,0,952,30,217,10,0,8,0,328,0,328,0,0,0,0,2581,782,86,58,0,0,3,11,3491,13,16,2586,7,58,854,7,7,0,0,2780,94,587,36,0,24,0,938,0,119
3545605.0,Santa Adélia,Q3 - Alta,0,2014.0,15639.0,315.0,5248,0,28,5248,13957,3,55,5195,29,23,0,0,0,4978,251,9,0,0,0,0,0,4947,225,9,0,0,0,0,0,26,3,0,0,0,0,0,0,4,19,0,0,0,0,0,0,5244,0,0,4997,50,17,169,0,0,0,0,5065,50,116,4,0,0,172,89,148,89,0,0,19,0,13254,665,21,7,0,0,0,0,13948,7,0,13294,150,45,443,0,7,3,4,13480,151,304,6,4,0,451,246,37,16
3545704.0,Santa Albertina,Q4 - Muito Alta,0,10040.0,6036.0,606.0,2569,0,47,2569,6340,0,47,2568,0,0,0,0,0,2240,283,35,4,0,0,0,0,2239,283,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2556,8,0,2207,17,99,222,0,0,0,0,2278,179,85,0,0,10,57,262,57,262,0,0,0,0,5494,735,94,11,0,0,0,0,6318,18,0,5419,50,269,577,3,3,7,0,5586,490,214,7,0,41,148,695,6,74
3545803.0,Santa Bárbara d'Oeste,Q4 - Muito Alta,4,3059.0,195278.0,5973.0,66064,0,88,66064,183060,21,145,56028,421,9446,8,0,0,65692,209,65,34,0,0,0,0,55733,139,65,34,0,0,0,0,416,3,0,0,0,0,0,0,9379,64,0,0,0,0,0,0,66007,3,0,65335,73,301,250,0,4,0,0,62636,3336,30,0,0,4,97,221,30,215,3,0,61,3,182029,636,198,120,0,3,4,21,182903,103,26,180958,315,890,771,19,31,31,3,173750,9162,82,6,0,17,281,704,39,74
3546009.0,Santa Branca,Q1 - Baixa,0,47.0,14925.0,7.0,5161,0,0,5161,13962,6,5,5100,42,4,4,0,0,3682,423,607,321,60,6,9,0,3640,407,605,320,60,6,8,0,22,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5128,6,15,3327,25,822,661,8,251,5,0,4569,482,67,0,0,4,26,1428,26,1409,0,18,0,0,10145,1192,1548,846,153,18,26,0,13892,25,43,9129,88,2177,1717,43,736,46,0,12485,1262,166,0,3,20,106,3701,4,404
3546108.0,Santa Clara d'Oeste,Q4 - Muito Alta,0,7769.0,2111.0,164.0,946,0,6,946,2588,0,6,943,0,0,0,0,0,756,184,0,0,0,0,0,0,754,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0,0,746,0,194,0,0,0,0,0,865,22,52,3,0,0,0,184,0,183,0,0,0,0,2054,532,0,0,0,0,0,0,2585,0,3,2034,3,545,0,0,0,0,0,2358,59,156,12,0,0,3,529,0,68
3546207.0,Santa Cruz da Conceição,Q2 - Moderada,0,175.0,4584.0,8.0,1631,0,0,1631,4271,3,3,1614,10,7,0,0,0,1345,148,85,40,0,0,0,0,1328,148,85,40,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1630,0,0,1270,13,119,216,0,0,0,0,1521,17,73,3,0,3,57,226,57,226,0,0,0,0,3470,423,252,118,0,0,3,0,4270,0,0,3267,52,313,626,0,4,0,0,3958,62,203,10,10,24,164,635,19,60
3546256.0,Santa Cruz da Esperança,Q3 - Alta,0,831.0,2166.0,18.0,764,0,0,764,2105,0,0,764,0,0,0,0,0,543,149,7,56,0,0,0,0,543,149,7,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0,3,540,88,113,15,0,3,0,0,612,80,53,0,6,8,105,113,105,113,0,0,0,0,1527,395,19,148,0,0,0,9,2091,0,14,1518,233,296,45,0,5,0,0,1715,214,135,3,18,20,274,300,15,29
3546306.0,Santa Cruz das Palmeiras,Q2 - Moderada,8,325.0,35102.0,114.0,10416,0,25,10416,28806,3,44,10352,31,22,4,0,0,10092,154,9,128,0,0,11,0,10029,154,9,127,0,0,11,0,31,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,10399,3,0,10106,32,88,116,3,21,3,0,10179,63,87,14,0,35,133,171,133,170,0,0,0,0,27876,462,36,371,0,0,41,8,28754,41,5,27929,118,273,367,14,67,13,0,28150,205,268,49,17,100,392,531,47,62
3546405.0,Santa Cruz do Rio Pardo,Q4 - Muito Alta,8,3833.0,48207.0,1848.0,16711,0,21,16711,46303,11,84,16231,417,37,4,0,0,15520,848,43,255,0,0,0,0,15049,840,43,255,0,0,0,0,417,0,0,0,0,0,0,0,31,6,0,0,0,0,0,0,16695,0,0,15277,56,443,845,0,7,4,0,15673,678,305,11,13,0,31,1125,31,1117,0,0,0,5,43002,2423,123,713,7,0,0,4,46260,28,6,42399,193,1329,2260,19,46,13,0,43417,1924,838,51,40,12,133,3150,7,334
3546504.0,Santa Ernestina,Q3 - Alta,0,2492.0,5577.0,139.0,2201,0,0,2201,6108,0,0,2200,0,0,0,0,0,2107,76,8,4,0,0,0,0,2106,76,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2199,0,0,2127,0,59,4,0,5,0,0,2171,3,17,0,0,0,8,81,8,81,0,0,0,0,5834,222,28,14,0,0,0,6,6101,0,6,5889,0,175,15,0,22,3,0,6009,16,66,7,6,0,24,246,0,32
3546603.0,Santa Fé do Sul,Q4 - Muito Alta,8,3110.0,32796.0,1020.0,13400,0,93,13400,34646,9,93,12968,18,391,0,0,0,12806,478,74,0,0,0,0,0,12415,441,68,0,0,0,0,0,18,0,0,0,0,0,0,0,351,35,4,0,0,0,0,0,13384,5,0,12824,7,183,348,4,0,0,0,13050,85,178,4,12,44,53,503,31,485,0,0,22,17,33104,1298,209,0,0,0,0,3,34604,35,0,33159,28,486,945,9,0,3,0,33700,233,508,14,34,139,182,1335,9,96
3546702.0,Santa Gertrudes,Q3 - Alta,8,1102.0,27850.0,307.0,8137,0,109,8137,23471,7,110,7956,60,104,0,0,4,8014,73,0,21,7,0,0,0,7848,64,0,18,3,0,0,0,50,7,0,3,0,0,0,0,104,0,0,0,0,0,0,0,8127,4,3,7990,24,27,63,0,0,0,0,1786,6306,27,0,0,0,6,101,6,86,0,9,0,0,23100,248,27,56,15,0,16,0,23438,27,6,23014,96,127,202,5,10,5,0,5189,18170,96,0,4,9,53,313,3,34
3546801.0,Santa Isabel,Q1 - Baixa,8,67.0,58529.0,39.0,18726,0,100,18726,53003,25,119,18156,223,314,10,0,0,13432,1554,2784,637,63,0,112,14,13134,1405,2768,628,63,0,12,14,42,58,14,8,0,0,100,0,226,86,0,0,0,0,0,0,18459,37,178,9646,320,3181,4312,105,958,4,0,13927,4419,304,0,0,0,266,4938,197,4733,9,171,57,28,38252,4411,7853,1783,222,11,336,76,52235,200,538,27114,1022,9331,12305,363,2703,94,0,39543,12583,793,6,7,35,851,13870,75,1736
3546900.0,Santa Lúcia,Q4 - Muito Alta,0,7346.0,8889.0,653.0,2463,3,0,2463,7141,7,0,2450,0,0,0,0,10,2282,155,4,18,0,0,0,0,2269,155,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2461,0,0,2388,26,28,0,0,8,4,0,2385,20,31,6,0,16,146,32,146,32,0,0,0,0,6584,484,11,56,0,0,0,4,7134,7,0,6925,84,81,5,0,27,15,0,6932,54,84,19,0,50,462,93,35,11
3547007.0,Santa Maria da Serra,Q2 - Moderada,0,159.0,6298.0,10.0,1854,0,0,1854,5239,3,0,1786,65,0,0,0,0,1666,138,8,35,0,0,0,0,1663,75,8,35,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1854,0,0,1653,32,108,55,0,0,0,0,1734,74,37,3,0,0,61,122,58,61,0,60,0,0,4733,383,26,95,0,0,0,0,5239,0,0,4694,103,272,166,0,0,0,0,4886,224,108,7,0,12,186,318,16,24
3547106.0,Santa Mercedes,Q4 - Muito Alta,0,18935.0,2947.0,558.0,1142,0,0,1142,2956,0,0,1141,0,0,0,0,0,1046,91,0,0,0,0,0,0,1045,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,0,0,893,0,187,57,0,0,0,0,1059,35,33,12,0,0,0,93,0,93,0,0,0,0,2707,234,4,0,6,0,0,5,2951,3,0,2332,0,465,155,0,0,0,0,2746,102,79,25,0,0,6,243,0,14
3547205.0,Santana da Ponte Pensa,Q4 - Muito Alta,0,9185.0,1448.0,133.0,667,0,0,667,1670,0,0,665,0,0,0,0,0,514,146,6,0,0,0,0,0,512,146,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0,0,513,0,71,80,0,0,0,0,522,52,67,5,0,16,0,149,0,149,0,0,0,0,1272,375,21,0,0,0,0,0,1668,0,0,1274,0,185,210,0,0,0,0,1293,134,182,14,5,36,5,388,0,22
3547304.0,Santana de Parnaíba,Q2 - Moderada,4,92.0,145073.0,133.0,52310,0,14,52310,154045,29,18,40157,5956,6071,41,0,6,49614,1128,623,150,629,5,3,10,37839,826,592,150,593,5,3,10,5736,168,20,0,20,0,0,0,5934,116,0,0,12,0,0,0,52073,102,75,36959,2229,6201,5533,322,867,13,0,49137,3031,21,0,10,16,222,2370,172,2058,17,191,27,100,145850,3592,2010,498,1895,35,21,91,153441,309,262,107940,6866,19119,16467,814,2689,61,5,145622,8150,108,3,44,72,894,7273,97,999
3547403.0,Santa Rita d'Oeste,Q4 - Muito Alta,0,8805.0,2476.0,218.0,1089,0,0,1089,2733,0,0,1082,4,0,0,0,0,864,201,16,0,0,0,0,0,857,201,16,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,0,0,824,4,106,143,0,0,3,0,930,32,92,3,0,27,0,219,0,219,0,0,0,0,2148,531,47,4,0,0,0,0,2733,0,0,2045,17,295,363,0,0,10,0,2319,70,239,12,4,85,11,574,0,43
